station,DIFF_TMAX,DIFF_TMIN,DIFF_PRCP,NRECORDS,TMAX,TMIN,PRCP
ARM00087774,2324398.46,1404843.47,546567.0,6641,350.007297094,211.54095317,82.3019123626
ASN00065062,15852689.685,6766351.19,3945240.2989,45288,350.041725954,149.407153992,87.1144740085
TO000005380,4809918.7,2690159.85,2097626.01,13740,350.066863173,195.790382096,152.665648472
ASN00008076,13402263.96,5345895.37,2848340.63448,38281,350.102242888,139.648791045,74.4061188183
ASN00010524,13243025.88,5393541.27,2610382.89588,37825,350.113043754,142.591970126,69.0121056411
ASN00002058,319304.07,115431.93,111126.37,912,350.114111842,126.570098684,121.849089912
BR026588720,948164.36,395509.47,632370.05,2708,350.134549483,146.052241507,233.519220827
USC00295820,7440083.13,3266881.79,1571980.15139,21249,350.138036143,153.742848605,73.9790179015
ASN00069096,298681.73,124422.63,70934.72,853,350.154431419,145.864747948,83.159109027
ASN00055038,17376855.8225,7337900.505,4719871.45581,49611,350.262156024,147.908740098,95.1375996414
IN021010100,12753153.77,5016210.51,11027996.03,36410,350.265140621,137.770132107,302.88371409
ASN00092070,14048439.46,6082749.97,3669988.78516,40108,350.26527027,151.659269223,91.5026624403
BR026596370,1204758.72,499686.05,764315.32,3439,350.322396045,145.299810992,222.249293399
GG000037652,7110565.83111,3111859.23944,1816279.71037,20297,350.325951181,153.316216162,89.4851313184
ASN00009049,8402916.5175,3561165.5075,2495346.1425,23980,350.41353284,148.505650855,104.059472164
ASN00008243,12424934.24,5055536.57,2662172.18917,35457,350.422603153,142.582186028,75.081709935
RSM00029103,6308647.64,3475983.78,1452431.46,17997,350.538847586,193.1424004,80.7040873479
CA008501130,1784838.06,2320434.09,354559.23,5091,350.586929876,455.79141426,69.6443193872
RSM00027760,6413499.67,2940838.67,1468146.46,18293,350.598571585,160.763060734,80.2572820204
ASN00001012,2379211.83,1284233.95,1744655.83,6784,350.709290979,189.303353479,257.172144752
UZM00038606,2458680.93,1031431.72,533747.11,7010,350.739077033,147.137192582,76.1408145506
ARM00087791,4297150.89,2026377.29,1046731.7,12248,350.845108589,165.445565807,85.4614386022
MI000067693,7429691.32,3227612.62,2872858.72,21176,350.854331318,152.418427465,135.665787684
SF000288380,16715648.13,6746705.9,5558722.0,47638,350.888956925,141.624457366,116.686720685
IN004102500,13374158.78,5155385.61,6632299.79437,38112,350.917264379,135.269353747,174.02130023
VEM00080410,4752631.5,2110387.04,1991943.53,13542,350.954918033,155.840129966,147.0937476
BR026684790,876445.08,365344.57,491661.66,2497,350.999231077,146.313404085,196.900945134
ASN00079080,18195590.945,7097837.58,4199211.88,51835,351.029052667,136.93137031,81.0111291598
ARM00087582,4356882.59,1913394.87,1693511.17,12411,351.050083797,154.169274837,136.452434937
USC00052944,9088643.1125,4014086.795,2198669.05278,25889,351.061961161,155.049897447,84.9267663014
ASN00018040,11986863.84,5014550.0,2470843.85336,34139,351.119360262,146.886259117,72.3759879714
USC00347640,10670085.89,4317716.35,3521629.35417,30384,351.174496116,142.104935163,115.904073004
US1MSJC0013,20368.57,9077.58,5036.62,58,351.182241379,156.51,86.8382758621
RSM00026196,7265925.12,3448323.76,1696803.64,20688,351.214477958,166.682316319,82.0187374323
USC00041738,11351440.3,4316015.38,2213320.7725,32318,351.242041587,133.548343957,68.4856975215
RSM00031636,7159842.59,3628224.52,2224128.03,20380,351.317104514,178.02868106,109.13287684
BR036456090,1779468.16,760949.75,1054344.18,5065,351.326388944,150.236870681,208.162720632
PE000084455,4389799.99,1953667.84,1543850.48,12494,351.352648471,156.368484072,123.567350728
ASN00003058,299011.25,131819.42,70451.39,851,351.364571093,154.899435958,82.7865922444
VQC00673609,380546.48,155463.89,90766.05,1083,351.38179132,143.549298246,83.809833795
GHM00065404,532264.75,270647.42,307341.14,1514,351.561922061,178.763157199,202.999431968
CA004063759,1755455.26,2687306.06,343535.05,4993,351.583268576,538.214712598,68.8033346685
ASN00009671,13074905.84,5273025.8,3422550.58029,37188,351.58937937,141.793745294,92.0337361591
CA005061423,1509174.29,1927007.34,367508.15,4292,351.624951072,448.976547064,85.6263164026
USC00168489,12580680.6633,4829313.17694,5982287.67475,35777,351.641575966,134.983737511,167.210433372
RSM00030781,7874502.19,9126681.99,1815307.5,22389,351.712992541,407.641341284,81.0803296262
TX000038885,6094545.06,2512969.85,1397857.25,17328,351.716589335,145.02365247,80.6704322484
BR037964420,1927064.5,811619.37,756787.44,5478,351.782493611,148.159797371,138.150317634
ASN00054102,16382623.15,7332159.03,4769814.84686,46567,351.807570812,157.453970193,102.429077391
NGM00061045,2680909.97,1114592.73,681779.94,7620,351.825455381,146.272011811,89.4724330709
CA003014178,192102.43,84163.87,35611.17,546,351.835952381,154.146282051,65.2219230769
RSM00022525,7243061.8,3358955.88,1595987.97,20585,351.861151324,163.174927374,77.5315992227
ASN00031124,14392115.2525,6170021.465,6560045.42972,40900,351.885458496,150.856270538,160.392308795
VEM00080420,1966217.49,999818.98,536004.76,5586,351.990241676,178.986569996,95.9550232725
CIM00085574,4522191.09,1804220.34,1602402.68,12847,352.003665447,140.439039464,124.729717444
ASN00061360,17127141.4294,7058941.96667,4693453.28298,48653,352.026420353,145.087496489,96.467911187
KZ000036686,7668261.54,3506889.89,1559597.83,21780,352.078123967,161.014228191,71.606879247
IN024140400,13562750.11,5656202.35,8571047.01139,38521,352.087176086,146.834255341,222.503232299
ASN00058063,17239533.4175,7106295.8425,7295627.92222,48962,352.100269954,145.139002543,149.005921372
SF002613680,12708842.64,5941663.67,2944482.34194,36091,352.133291956,164.630064836,81.5849475477
ASN00021014,18581350.6925,7382632.075,4142390.84825,52761,352.17965339,139.925931559,78.5123642132
RSM00022282,6021403.98,3460988.13,1208252.92,17096,352.211276322,202.444322064,70.6745975667
ASN00094080,14884158.08,5920901.48,3933828.44035,42253,352.262752467,140.12972996,93.1017546765
ASN00091082,7215689.22,3052929.49,2022295.83,20483,352.276972123,149.046989699,98.7304511058
ASN00094147,11939171.78,5063085.62,3077946.50875,33887,352.323067253,149.41085431,90.8297137177
FJ000091680,6383421.28,3209029.77,4121850.38,18115,352.383178581,177.147654982,227.537972951
IN011180900,12412383.69,4777559.69,5620380.99451,35221,352.414289486,135.645202862,159.574713793
ASN00013020,530404.56,222416.98,83911.17,1505,352.42827907,147.785368771,55.7549302326
ARM00087467,4564468.7,2070839.96,1791469.19,12951,352.44140993,159.89807428,138.32670759
GG000037267,7173067.385,3090598.3925,2541963.66778,20352,352.450244939,151.857232336,124.899944368
IDM00096937,2111910.97,1201310.39,491587.94,5992,352.455101802,200.485712617,82.0407109479
GG000037544,7083364.85861,3075208.32833,1867090.10453,20095,352.49389692,153.033507257,92.9131676799
RQC00663850,515390.93,216641.99,302008.02,1462,352.524575923,148.181935705,206.571833105
RSM00029253,9235083.46,5660600.46,1961179.55,26186,352.672552509,216.168962805,74.8942010998
ASN00008278,13426190.49,5727917.81,2742208.91832,38067,352.698938451,150.469377939,72.0363810733
RSM00030938,7367143.13,5338135.92,1759573.38,20887,352.714278259,255.572170249,84.2425135252
LIM00065660,2411187.07,1186300.53,1165186.42,6836,352.718997952,173.537233762,170.448569339
EN000026134,6537869.03,3000931.91,1476539.16,18535,352.730997033,161.906226598,79.6622152684
CA006073630,2860679.53,1611132.91,705986.98,8109,352.778336416,198.684536934,87.0621506968
ASN00065034,16331691.375,6938499.2125,4223862.89562,46291,352.80489458,149.888730261,91.2458770738
USW00026632,13182283.4825,13200213.705,2714397.445,37364,352.807073185,353.286952816,72.6473997698
ASN00031037,15019889.01,7594310.46,17001465.4225,42562,352.894342606,178.429360932,399.451750916
US1GAFY0012,20821.86,9152.99,5436.47,59,352.912881356,155.135423729,92.143559322
ASN00080073,16608466.5,6619702.42,3523204.33854,47052,352.981095384,140.689076341,74.8789496416
UY000001709,4599252.06,1958793.21,2065828.83,13028,353.028251458,150.352564477,158.568378109
USC00147756,8000791.39,3401926.64,3220345.43917,22659,353.095520102,150.135780043,142.122134215
ASN00014402,9516245.14,5055902.31,5100105.245,26950,353.107426345,187.603054174,189.243237291
IN013010200,11195086.09,4121782.11,5350463.77778,31703,353.123871242,130.01236823,168.768374532
KZ000038082,3742924.3,1652351.59,800569.08,10599,353.139381074,155.89693273,75.5325106142
CA002100413,117258.13,132123.53,32529.15,332,353.187138554,397.962439759,97.9793674699
CA005061581,750553.73,1070572.42,215953.81,2125,353.201755294,503.798785882,101.625322353
BRM00082361,1135243.77,565031.08,672074.79,3214,353.218347853,175.803074051,209.108522091
ARM00087453,4551339.3,1976381.13,1884225.36,12884,353.255145917,153.398100745,146.245371003
ASN00015509,912533.45,363982.5,337483.3,2583,353.284339915,140.914634146,130.655555556
IN019131801,13595103.83,5175747.3,6136685.80912,38482,353.284752092,134.497876929,159.468993532
PE000084377,4553647.04,2320476.15,6568805.44,12889,353.297155714,180.035390643,509.644304446
MR000001450,4268773.01,1455042.86,979921.08,12082,353.316753021,120.430629035,81.1058665784
USC00270100,1204475.85,523399.23,487406.53,3409,353.322337929,153.534535054,142.976394837
ASN00072010,15452389.375,6874999.13,4208267.16892,43728,353.375168656,157.221897411,96.2373575036
FJ000091650,4087197.39,1994400.24,4046784.97,11566,353.380372644,172.436472419,349.886302092
US1MABR0019,353.44,70.56,0.0,1,353.44,70.56,0.0
ASN00090083,14823431.36,5825306.3,3719752.95333,41936,353.477474246,138.909440576,88.7007094938
RSM00037021,7696920.18,3122964.47,2178803.75,21769,353.572519638,143.459252607,100.08745234
CA003016958,457236.78,186438.77,88094.01,1293,353.624733179,144.190850735,68.1314849188
BR057597960,786125.42,325859.65,206414.51,2223,353.632667566,146.585537562,92.8540305893
USC00114766,10042745.8075,4187420.9,3063412.47715,28396,353.667622464,147.465167629,107.881831144
ARM00087480,4741392.11,2118687.19,2218537.24,13406,353.676869312,158.040220051,165.488381322
ASN00088021,16636684.14,6567957.79,3808064.65214,47038,353.686044049,139.630889706,80.9571974179
ARM00087688,3519446.88,1519530.3,1253829.46,9950,353.713254271,152.716613065,126.013011055
ASN00014148,11747412.48,6554166.39,5630742.86833,33210,353.731179765,197.355205962,169.549619643
ASN00082066,14933138.31,6227871.66,3884289.845,42210,353.782002132,147.544933902,92.0229766643
COM00080022,5153085.0,2969610.08,1764199.69,14564,353.823468827,203.900719583,121.134282477
BR047051610,2056490.04,861980.56,909614.8,5811,353.896066082,148.336011014,156.533264498
WA010101860,11026066.47,4707554.53,3176880.05,31151,353.955457931,151.120494687,101.983244519
USC00518736,12580519.23,5175732.08,10429230.1,35541,353.972010636,145.627080836,293.442224473
RSM00027930,7322761.9,3273987.03,1679090.46,20687,353.978919128,158.26301687,81.1664552618
RSM00023975,6285218.7,4688985.74,1295522.15,17754,354.017049679,264.108693252,72.9707192745
ASN00086164,16230882.95,6407719.44,4013963.30077,45844,354.045959122,139.772258965,87.5570042049
BRM00083881,143048.81,55402.38,101641.07,404,354.081212871,137.13460396,251.586806931
KZ000038051,4138980.18,1841680.94,850594.97,11689,354.091896655,157.556757635,72.768839935
CA004067795,2279049.58,3463953.9,446785.57,6436,354.109630205,538.215335612,69.4197591672
ASN00029004,15229356.97,10011524.72,8287914.39,43007,354.113445951,232.788260516,192.710823587
ASN00043054,12245837.74,5620939.13,3068983.9922,34579,354.140887244,162.553547818,88.7528266346
ASN00082043,16684702.35,6866487.59,4674486.52771,47113,354.142218708,145.745072273,99.2186132852
IN023351400,13511081.73,5061050.51,7200867.205,38148,354.175362535,132.668829559,188.76132969
RSM00022312,6139319.22,2937657.2,1582563.75,17334,354.177871236,169.473704858,91.2982433368
MUM00041275,524560.85,146114.24,59647.75,1481,354.193686698,98.6591762323,40.2753207292
ASN00075032,15889421.82,6796547.89,3467248.55611,44858,354.216010968,151.512503678,77.293873024
CA003020608,317733.52,271245.95,53338.67,897,354.217971014,302.392363434,59.463400223
IRM00040811,2342655.71,923446.6,544022.38,6613,354.25006956,139.641100862,82.2655950401
ASN00078067,17131743.96,6732323.07,3490610.01784,48359,354.261749829,139.215514589,72.1811869112
USC00035691,5650254.66,2273435.45,2800926.34,15949,354.270152361,142.544074864,175.617677597
PSC00914465,52434.5,23282.95,35867.55,148,354.287162162,157.31722973,242.348310811
IN011140600,13135011.1825,4756484.0375,5824214.53417,37070,354.329948274,128.310872336,157.113960997
ASN00070088,16958021.87,7156970.25,4164891.41182,47856,354.355187855,149.552203485,87.0296600597
UVM00065510,4238222.0,2187625.67,1780039.23,11960,354.36638796,182.911845318,148.832711538
ASN00009215,12860921.2467,5172122.75056,3579832.35767,36286,354.432046703,142.537693616,98.6560204396
AJ000037925,4168568.52,1765051.27,886450.62,11759,354.500256825,150.102157496,75.3848643592
CA007093GJ3,1858737.21,2418457.9,405031.8,5242,354.585503625,461.361674933,77.2666539489
ASN00033287,5432867.08,2841940.06,2397320.73,15319,354.64893792,185.517335335,156.493291338
CT000004603,1961686.46,688864.06,960633.32,5531,354.671209546,124.546024227,173.681670584
ARM00087736,879337.35,380062.93,243129.25,2479,354.714542154,153.31300121,98.0755344897
ARM00087497,4752577.59,2045720.92,2025468.49,13398,354.722913121,152.688529631,151.176928646
CTM00064650,3188252.64,1469296.03,1848659.26,8988,354.723257677,163.473078549,205.680825545
ASN00042112,15762077.74,7021447.755,4274103.92099,44431,354.754062254,158.030378677,96.1964376446
IN006031000,13419369.4,5116347.88,3861374.12,37825,354.775132849,135.263658427,102.085237806
CA006121067,236994.87,100250.31,59863.66,668,354.782739521,150.075314371,89.616257485
USC00416510,7655076.78,2913467.61,1914998.6725,21576,354.795920467,135.032796162,88.7559636865
AM000037711,4125777.42,1739279.71,955363.87,11628,354.814019608,149.576858445,82.1606355349
ARM00087823,2838.53,808.95,298.12,8,354.81625,101.11875,37.265
ASN00082040,16153040.66,6757991.51,3852009.9934,45524,354.824722344,148.448983174,84.6149282445
BR027510430,1508450.23,661414.5,1449579.08,4251,354.845972712,155.590331687,340.997195954
ASN00033126,12760280.99,6094930.49,9299457.0,35957,354.876129544,169.50609033,258.627165781
US1CAKG0005,24842.92,10836.96,4879.72416667,70,354.898857143,154.813714286,69.7103452381
RSM00028806,4213466.39,1921162.99,934529.9,11872,354.907883255,161.823028133,78.7171411725
ARM00087784,3571164.94,1706402.31,870031.41,10062,354.916014709,169.588780561,86.467045319
MXM00076040,874902.51,308379.47,163107.95,2465,354.930024341,125.103233266,66.1695537525
BR026697110,896915.47,372524.97,515795.52,2527,354.932912545,147.417874951,204.113779185
ASN00047007,14705463.77,6052977.26,3136160.33,41431,354.938663561,146.097783302,75.6959844078
ASN00075028,15753974.1525,6627109.3475,3379222.99361,44375,355.019135831,149.343309239,76.1515040814
VQC00679222,2062791.55,940431.19,903866.91,5810,355.041574871,161.864232358,155.57089673
IDM00097016,2504194.64,1326018.3,662782.59,7053,355.05382674,188.007698852,93.9717269247
ASN00002055,323838.64,118708.74,74715.86,912,355.08622807,130.163092105,81.9252850877
ASN00075047,16731393.5825,6878908.62,3599341.71233,47114,355.125728711,146.00561659,76.3964365652
RSM00023527,9410727.12,12816287.69,2050529.54,26497,355.16198513,483.688254897,77.3872340265
RSM00030507,7777368.24,4375124.14,1806086.51,21898,355.163404877,199.795604165,82.4772358206
ASN00072080,16170982.8975,6922458.05,4392762.24731,45531,355.164237498,152.038348598,96.4784926161
CA008204125,3811391.68,1624070.54,1284226.0725,10731,355.175815861,151.343820706,119.674408023
ASN00040794,15859072.185,6765403.345,4529164.53897,44650,355.186387122,151.520791601,101.437055744
BR047949890,1827435.98,760011.41,637700.6275,5145,355.186779397,147.718447036,123.945700194
VEM00080403,4759194.69,3005144.55,1321310.25,13399,355.190289574,224.281256064,98.6126016867
ARM00087896,1948295.88,858773.31,424375.05,5484,355.269124726,156.596154267,77.3842177243
ES003800510,5739022.66,2345411.76,2240398.09,16153,355.291441837,145.199762273,138.698575497
BN000065335,3778941.99,2082987.91,1572472.72,10636,355.297291275,195.843165664,147.844370064
RSM00031384,7268882.16,5606410.95,1891039.69,20458,355.307564767,274.044918858,92.4352180076
BPW00080601,3440100.96,1748572.37,1643068.03,9681,355.34562132,180.618982543,169.7208997
GG000037514,7220694.25222,3166646.61444,1810761.83444,20320,355.349126586,155.838908191,89.1122950022
VQC00671310,380938.03,156119.68,134830.48,1072,355.352639925,145.634029851,125.774701493
RSM00026795,7091470.58,3177468.18,1658807.96,19956,355.355310684,159.223701143,83.1232691922
ASN00039116,16302267.0467,7250886.72222,5078264.897,45873,355.37826274,158.064367323,110.70269869
RSM00037014,7695220.54,3134885.97,2471788.79,21653,355.38819286,144.778366508,114.154564725
RSM00029649,7758571.74,3971682.34,1721828.62,21823,355.522693489,181.995249966,78.8997213949
GG000037502,4284475.4875,1866788.505,1543385.5175,12050,355.558131743,154.920207884,128.081785685
ASN00032060,11932015.58,5181351.75,5553774.74964,33552,355.627550668,154.427508047,165.527382858
